context,question,label
"Uỷ ban thường vụ Quốc hội có những nhiệm vụ và quyền hạn sau đây:
1. Tổ chức việc chuẩn bị, triệu tập và chủ trì kỳ họp Quốc hội;
2. Ra pháp lệnh về những vấn đề được Quốc hội giao; giải thích Hiến pháp, luật, pháp lệnh;
3. Giám sát việc thi hành Hiến pháp, luật, nghị quyết của Quốc hội, pháp lệnh, nghị quyết của Uỷ ban thường vụ Quốc hội; giám sát hoạt động của Chính phủ, Tòa án nhân dân tối cao, Viện kiểm sát nhân dân tối cao, Kiểm toán nhà nước và cơ quan khác do Quốc hội thành lập;
4. Đình chỉ việc thi hành văn bản của Chính phủ, Thủ tướng Chính phủ, Toà án nhân dân tối cao, Viện kiểm sát nhân dân tối cao trái với Hiến pháp, luật, nghị quyết của Quốc hội và trình Quốc hội quyết định việc bãi bỏ văn bản đó tại kỳ họp gần nhất; bãi bỏ văn bản của Chính phủ, Thủ tướng Chính phủ, Toà án nhân dân tối cao, Viện kiểm sát nhân dân tối cao trái với pháp lệnh, nghị quyết của Uỷ ban thường vụ Quốc hội;
5. Chỉ đạo, điều hòa, phối hợp hoạt động của Hội đồng dân tộc và các Ủy ban của Quốc hội; hướng dẫn và bảo đảm điều kiện hoạt động của đại biểu Quốc hội;
6. Đề nghị Quốc hội bầu, miễn nhiệm, bãi nhiệm Chủ tịch nước, Chủ tịch Quốc hội, Phó Chủ tịch Quốc hội, Ủy viên Uỷ ban thường vụ Quốc hội, Chủ tịch Hội đồng dân tộc, Chủ nhiệm Ủy ban của Quốc hội, Chủ tịch Hội đồng bầu cử quốc gia, Tổng Kiểm toán nhà nước;
7. Giám sát và hướng dẫn hoạt động của Hội đồng nhân dân; bãi bỏ nghị quyết của Hội đồng nhân dân tỉnh, thành phố trực thuộc trung ương trái với Hiến pháp, luật và văn bản của cơ quan nhà nước cấp trên; giải tán Hội đồng nhân dân tỉnh, thành phố trực thuộc trung ương trong trường hợp Hội đồng nhân dân đó làm thiệt hại nghiêm trọng đến lợi ích của Nhân dân;
8. Quyết định thành lập, giải thể, nhập, chia, điều chỉnh địa giới đơn vị hành chính dưới tỉnh, thành phố trực thuộc trung ương;
9. Quyết định việc tuyên bố tình trạng chiến tranh trong trường hợp Quốc hội không thể họp được và báo cáo Quốc hội quyết định tại kỳ họp gần nhất;
10. Quyết định tổng động viên hoặc động viên cục bộ; ban bố, bãi bỏ tình trạng khẩn cấp trong cả nước hoặc ở từng địa phương;
11. Thực hiện quan hệ đối ngoại của Quốc hội;
12. Phê chuẩn đề nghị bổ nhiệm, miễn nhiệm đại sứ đặc mệnh toàn quyền của Cộng hòa xã hội chủ nghĩa Việt Nam;
13. Tổ chức trưng cầu ý dân theo quyết định của Quốc hội.",Điều nào không phải là một trong những quyền hạn và nhiệm vụ của ủy ban thường vụ quốc hội ?,1
"1. Ủy ban thường vụ Quốc hội là cơ quan thường trực của Quốc hội.
2. Ủy ban thường vụ Quốc hội gồm Chủ tịch Quốc hội, các Phó Chủ tịch Quốc hội và các Ủy viên.
3. Số thành viên Ủy ban thường vụ Quốc hội do Quốc hội quyết định. Thành viên Ủy ban thường vụ Quốc hội không thể đồng thời là thành viên Chính phủ.
4. Ủy ban thường vụ Quốc hội của mỗi khoá Quốc hội thực hiện nhiệm vụ, quyền hạn của mình cho đến khi Quốc hội khoá mới bầu ra Ủy ban thường vụ Quốc hội.",Điều nào không phải là một trong những quyền hạn và nhiệm vụ của ủy ban thường vụ quốc hội ?,0
"Chủ tịch nước do Quốc hội bầu trong số đại biểu Quốc hội.
Chủ tịch nước chịu trách nhiệm và báo cáo công tác trước Quốc hội.
Nhiệm kỳ của Chủ tịch nước theo nhiệm kỳ của Quốc hội. Khi Quốc hội hết nhiệm kỳ, Chủ tịch nước tiếp tục làm nhiệm vụ cho đến khi Quốc hội khoá mới bầu ra Chủ tịch nước.",Chủ tịch nước do ai bầu cử?,1
"Thủ tướng Chính phủ do Quốc hội bầu trong số đại biểu Quốc hội.
Thủ tướng Chính phủ có những nhiệm vụ và quyền hạn sau đây:
1. Lãnh đạo công tác của Chính phủ; lãnh đạo việc xây dựng chính sách và tổ chức thi hành pháp luật;
2. Lãnh đạo và chịu trách nhiệm về hoạt động của hệ thống hành chính nhà nước từ trung ương đến địa phương, bảo đảm tính thống nhất và thông suốt của nền hành chính quốc gia;
3. Trình Quốc hội phê chuẩn đề nghị bổ nhiệm, miễn nhiệm, cách chức Phó Thủ tướng Chính phủ, Bộ trưởng và thành viên khác của Chính phủ; bổ nhiệm, miễn nhiệm, cách chức Thứ trưởng, chức vụ tương đương thuộc bộ, cơ quan ngang bộ; phê chuẩn việc bầu, miễn nhiệm và quyết định điều động, cách chức Chủ tịch, Phó Chủ tịch Ủy ban nhân dân tỉnh, thành phố trực thuộc trung ương;
4. Đình chỉ việc thi hành hoặc bãi bỏ văn bản của Bộ trưởng, Thủ trưởng cơ quan ngang bộ, Ủy ban nhân dân, Chủ tịch Ủy ban nhân dân tỉnh, thành phố trực thuộc trung ương trái với Hiến pháp, luật và văn bản của cơ quan nhà nước cấp trên; đình chỉ việc thi hành nghị quyết của Hội đồng nhân dân tỉnh, thành phố trực thuộc trung ương trái với Hiến pháp, luật và văn bản của cơ quan nhà nước cấp trên, đồng thời đề nghị Ủy ban thường vụ Quốc hội bãi bỏ;
5. Quyết định và chỉ đạo việc đàm phán, chỉ đạo việc ký, gia nhập điều ước quốc tế thuộc nhiệm vụ, quyền hạn của Chính phủ; tổ chức thực hiện điều ước quốc tế mà Cộng hoà xã hội chủ nghĩa Việt Nam là thành viên;
6. Thực hiện chế độ báo cáo trước Nhân dân thông qua các phương tiện thông tin đại chúng về những vấn đề quan trọng thuộc thẩm quyền giải quyết của Chính phủ và Thủ tướng Chính phủ.",Chủ tịch nước do ai bầu cử?,0
"1. Viện kiểm sát nhân dân thực hành quyền công tố, kiểm sát hoạt động tư pháp.
2. Viện kiểm sát nhân dân gồm Viện kiểm sát nhân dân tối cao và các Viện kiểm sát khác do luật định.
3. Viện kiểm sát nhân dân có nhiệm vụ bảo vệ pháp luật, bảo vệ quyền con người, quyền công dân, bảo vệ chế độ xã hội chủ nghĩa, bảo vệ lợi ích của Nhà nước, quyền và lợi ích hợp pháp của tổ chức, cá nhân, góp phần bảo đảm pháp luật được chấp hành nghiêm chỉnh và thống nhất.",Quyền hạn của viện kiểm sát nhân dân bao gồm những quyền nào?,1
"1. Mọi người có quyền bất khả xâm phạm về thân thể, được pháp luật bảo hộ về sức khoẻ, danh dự và nhân phẩm; không bị tra tấn, bạo lực, truy bức, nhục hình hay bất kỳ hình thức đối xử nào khác xâm phạm thân thể, sức khỏe, xúc phạm danh dự, nhân phẩm.
2. Không ai bị bắt nếu không có quyết định của Toà án nhân dân, quyết định hoặc phê chuẩn của Viện kiểm sát nhân dân, trừ trường hợp phạm tội quả tang. Việc bắt, giam, giữ người do luật định.
3. Mọi người có quyền hiến mô, bộ phận cơ thể người và hiến xác theo quy định của luật. Việc thử nghiệm y học, dược học, khoa học hay bất kỳ hình thức thử nghiệm nào khác trên cơ thể người phải có sự đồng ý của người được thử nghiệm.",Quyền hạn của viện kiểm sát nhân dân bao gồm những quyền nào?,0
"1. Nhà nước Cộng hòa xã hội chủ nghĩa Việt Nam là nhà nước pháp quyền xã hội chủ nghĩa của Nhân dân, do Nhân dân, vì Nhân dân.
2. Nước Cộng hòa xã hội chủ nghĩa Việt Nam do Nhân dân làm chủ; tất cả quyền lực nhà nước thuộc về Nhân dân mà nền tảng là liên minh giữa giai cấp công nhân với giai cấp nông dân và đội ngũ trí thức.
3. Quyền lực nhà nước là thống nhất, có sự phân công, phối hợp, kiểm soát giữa các cơ quan nhà nước trong việc thực hiện các quyền lập pháp, hành pháp, tư pháp.","Chỉ có một người nắm quyền làm chủ nhà nước, tất cả quyền lực nhà nước tập trung trong tay chủ tịch nước, đúng hay sai?",1
"Chủ tịch nước là người đứng đầu Nhà nước, thay mặt nước Cộng hoà xã hội chủ nghĩa Việt Nam về đối nội và đối ngoại.","Chỉ có một người nắm quyền làm chủ nhà nước, tất cả quyền lực nhà nước tập trung trong tay chủ tịch nước, đúng hay sai?",0
"1. Mọi người có quyền tự do tín ngưỡng, tôn giáo, theo hoặc không theo một tôn giáo nào. Các tôn giáo bình đẳng trước pháp luật.
2. Nhà nước tôn trọng và bảo hộ quyền tự do tín ngưỡng, tôn giáo.
3. Không ai được xâm phạm tự do tín ngưỡng, tôn giáo hoặc lợi dụng tín ngưỡng, tôn giáo để vi phạm pháp luật.","Theo hiến pháp nước Cộng hòa xã hội chủ nghĩa Việt Nam năm 2013, mọi người phải theo đạo Mẫu. Tất cả những đạo khác ngoài đạo Mẫu không nhận được sự bảo hộ cũng như tôn trọng của nhà nước. Đúng hay sai?",1
"Nước Cộng hòa xã hội chủ nghĩa Việt Nam là một nước độc lập, có chủ quyền, thống nhất và toàn vẹn lãnh thổ, bao gồm đất liền, hải đảo, vùng biển và vùng trời.","Theo hiến pháp nước Cộng hòa xã hội chủ nghĩa Việt Nam năm 2013, mọi người phải theo đạo Mẫu. Tất cả những đạo khác ngoài đạo Mẫu không nhận được sự bảo hộ cũng như tôn trọng của nhà nước. Đúng hay sai?",0
"1. Người bị buộc tội được coi là không có tội cho đến khi được chứng minh theo trình tự luật định và có bản án kết tội của Tòa án đã có hiệu lực pháp luật.
2. Người bị buộc tội phải được Tòa án xét xử kịp thời trong thời hạn luật định, công bằng, công khai. Trường hợp xét xử kín theo quy định của luật thì việc tuyên án phải được công khai.
3. Không ai bị kết án hai lần vì một tội phạm.
4. Người bị bắt, tạm giữ, tạm giam, khởi tố, điều tra, truy tố, xét xử có quyền tự bào chữa, nhờ luật sư hoặc người khác bào chữa.
5. Người bị bắt, tạm giữ, tạm giam, khởi tố, điều tra, truy tố, xét xử, thi hành án trái pháp luật có quyền được bồi thường thiệt hại về vật chất, tinh thần và phục hồi danh dự. Người vi phạm pháp luật trong việc bắt, giam, giữ, khởi tố, điều tra, truy tố, xét xử, thi hành án gây thiệt hại cho người khác phải bị xử lý theo pháp luật.","Nhà chị Y bị mất một con gà. chị Y nghĩ rằng anh X, hàng xóm của chị, là thủ phạm. Tại thời điểm chị Y tố cáo anh X với cơ quan chức năng có thẩm quyền, Anh X chưa được tính là người có tội. Đúng hay sai?",1
